# Swift-BAT daily average light curve for Crab                          
# Generated Fri Aug 24 11:36:02 UTC 2018
#
#     TIME           RATE          ERROR      YEAR          DAY     STAT_ERR        SYS_ERR   DATA_FLAG   TIMEDEL_EXPO     TIMEDEL_CODED  TIMEDEL_DITHERED
#       d        count/cm^2/s   count/cm^2/s   yr            d    count/cm^2/s   count/cm^2/s                s              s              s
      55965       0.21499467     0.00879651   2012          39     0.00370394     0.00752481      0     576.00000000   353.00000000   576.00000000
      55966       0.22441544     0.00877223   2012          40     0.00317575     0.00785454      0    1840.00000000   728.31250000  1840.00000000
      55968       0.21365026     0.00761124   2012          42     0.00115382     0.00747776      0    9728.00000000  5779.73437500  6192.00000000
      55969       0.21560766     0.00794257   2012          43     0.00201427     0.00754627      0    4392.00000000  2569.43750000   448.00000000
      55970       0.21490794     0.00783649   2012          44     0.00178739     0.00752178      0    3888.00000000  2016.35937500  3888.00000000
      55971       0.21741735     0.00784370   2012          45     0.00154633     0.00760961      0   13480.00000000  3788.03125000 13480.00000000
      55972       0.21248934     0.00763163   2012          46     0.00139188     0.00743713      0    3328.00000000  2655.97266042  3328.00000000
      55973       0.21644327     0.00773971   2012          47     0.00128927     0.00757551      0    6656.00000000  4028.50000000  6656.00000000
      55974       0.22502348     0.00826093   2012          48     0.00202671     0.00787582      0    7080.00000000  1813.43750000  7080.00000000
      55975       0.21531158     0.00765677   2012          49     0.00110168     0.00753591      0    9048.00000000  4439.50000000  9048.00000000
      55976       0.22209728     0.00815359   2012          50     0.00200059     0.00777340      0    5576.00000000  2046.09375000   448.00000000
      55977       0.22039989     0.00782306   2012          51     0.00105832     0.00771400      0   23224.00000000  9015.50000000  7352.00000000
      55978       0.22069721     0.00802531   2012          52     0.00176988     0.00772440      0    7560.00000000  2847.03125000  6712.00000000
      55979       0.21735569     0.00769804   2012          53     0.00095732     0.00760745      0   17480.00000000  8202.98437500 17480.00000000
      55980       0.22157151     0.00807644   2012          54     0.00183401     0.00775500      0    7200.00000000  2698.64062500  7200.00000000
      55981       0.21095634     0.00747960   2012          55     0.00097181     0.00738347      0    9536.00000000  8287.62500000  8384.00000000
      55982       0.21587196     0.00762248   2012          56     0.00081962     0.00755552      0   15376.00000000 13124.50000000 15376.00000000
      55983       0.21440708     0.00764157   2012          57     0.00117250     0.00750425      0    9592.00000000  5494.81250000  9592.00000000
      55984       0.22323501     0.00886678   2012          58     0.00340818     0.00781323      0    2968.00000000   765.10937500  2968.00000000
      55985       0.21064044     0.00775898   2012          59     0.00196627     0.00737242      0    2800.00000000  1568.40625000  2800.00000000
      55987       0.21338443     0.00861388   2012          61     0.00348941     0.00746845      0     576.00000000   454.50000000   576.00000000
      55988       0.21276348     0.00762062   2012          62     0.00131602     0.00744672      0    6832.00000000  3880.71875000  6192.00000000
      55989       0.21380932     0.00763969   2012          63     0.00125020     0.00748333      0    7216.00000000  3721.31250000  4048.00000000
      55990       0.21196658     0.00750401   2012          64     0.00091662     0.00741883      0   11776.00000000  6152.12500000     0.00000000
      55991       0.22883850     0.00869395   2012          65     0.00274925     0.00800935      0    3544.00000000   997.28125000   256.00000000
      55992       0.21701230     0.00768529   2012          66     0.00095271     0.00759543      0   20632.00000000  8450.93750000  7056.00000000
      55993       0.21697606     0.00796405   2012          67     0.00195034     0.00759416      0    3624.00000000  1897.71875000  3496.00000000
      55994       0.21783705     0.00818195   2012          68     0.00241375     0.00762430      0    4664.00000000  1707.71875000  4664.00000000
      55996       0.21085273     0.00761533   2012          70     0.00152775     0.00737985      0    4800.00000000  3459.75000000  4800.00000000
      55997       0.21179451     0.00752099   2012          71     0.00103336     0.00741281      0   10672.00000000  6387.18750000 10672.00000000
      55998       0.21315440     0.00827958   2012          72     0.00291935     0.00746040      0    1408.00000000   818.00000000  1408.00000000
      55999       0.21536339     0.00785645   2012          73     0.00180089     0.00753772      0    7512.00000000  2606.59375000  7512.00000000
      56000       0.22966379     0.01162987   2012          74     0.00683317     0.00803823      0    1160.00000000   211.24798608  1096.00000000
      56001       0.20977527     0.00779973   2012          75     0.00214006     0.00734213      0    1680.00000000  1161.00000000  1296.00000000
      56002       0.21493250     0.00771927   2012          76     0.00140748     0.00752264      0    6432.00000000  4007.31250000  6432.00000000
      56003       0.20186007     0.00945434   2012          77     0.00510766     0.00706510      0     384.00000000   181.50000000     0.00000000
      56004       0.21945175     0.00886828   2012          78     0.00360407     0.00768081      0    2152.00000000   616.15625000  2152.00000000
      56005       0.21509810     0.00792972   2012          79     0.00202489     0.00752843      0    2736.00000000  1499.31250000  2736.00000000
      56006       0.26424112     0.01877186   2012          80     0.01328091     0.00924844      0     320.00000000    42.12500000   320.00000000
      56007       0.21736345     0.00801200   2012          81     0.00204301     0.00760772      0    4000.00000000  1813.01562500  4000.00000000
      56008       0.21697872     0.00825883   2012          82     0.00263890     0.00759426      0    1664.00000000   770.62500000  1664.00000000
      56009       0.21590599     0.00807334   2012          83     0.00231029     0.00755671      0    2112.00000000  1601.00000000  2112.00000000
      56010       0.22069946     0.02314964   2012          84     0.01774218     0.00772448      0     192.00000000    22.31250000   192.00000000
      56012       0.21535461     0.00779204   2012          86     0.00160623     0.00753741      0    7480.00000000  3527.70312500  7480.00000000
      56013       0.23182503     0.00883735   2012          87     0.00284712     0.00811388      0    8352.00000000  1636.25000000  5376.00000000
      56014       0.22118720     0.00807429   2012          88     0.00186507     0.00774155      0    7344.00000000  2291.87500000  7344.00000000
      56015       0.21432070     0.00831125   2012          89     0.00290967     0.00750122      0    1152.00000000   653.21875000     0.00000000
      56016       0.21814015     0.00786874   2012          90     0.00154798     0.00763491      0    9152.00000000  3267.75000000     0.00000000
      56017       0.21355808     0.00762690   2012          91     0.00123323     0.00747453      0    7336.00000000  4471.62500000     0.00000000
      56018       0.22772448     0.00817397   2012          92     0.00147404     0.00797036      0   20056.00000000  5623.15625000     0.00000000
      56019       0.21736045     0.00775223   2012          93     0.00121170     0.00760762      0   15344.00000000  5972.00000000     0.00000000
      56020       0.21116252     0.00745202   2012          94     0.00077570     0.00739069      0   16400.00000000 10202.79687500 16400.00000000
      56021       0.21511246     0.00760747   2012          95     0.00088643     0.00752894      0   12952.00000000  8383.06250000 12952.00000000
      56022       0.21485203     0.00764488   2012          96     0.00111960     0.00751982      0   12496.00000000  6521.40625000 12496.00000000
      56023       0.21417619     0.00759416   2012          97     0.00098864     0.00749617      0   14432.00000000  7521.68750000 14432.00000000
      56024       0.22291793     0.00814412   2012          98     0.00189860     0.00780213      0    8168.00000000  2557.20312500  8168.00000000
      56025       0.21789122     0.00777351   2012          99     0.00122456     0.00762619      0   13976.00000000  5857.78125000 13976.00000000
      56026       0.20890114     0.00742045   2012         100     0.00102979     0.00731154      0   12336.00000000  5986.92187500 12336.00000000
      56027       0.21542958     0.00764884   2012         101     0.00104514     0.00754004      0   14736.00000000  8056.90625000 14736.00000000
      56028       0.21754986     0.00792367   2012         102     0.00178265     0.00761425      0    2808.00000000  1697.87500000  1912.00000000
      56029       0.21314422     0.00757331   2012         103     0.00106090     0.00746005      0    9936.00000000  5443.37500000  9936.00000000
      56030       0.21332204     0.00757620   2012         104     0.00104547     0.00746627      0    8336.00000000  6228.81250000  8336.00000000
      56031       0.21164486     0.00746500   2012         105     0.00075136     0.00740757      0   14424.00000000 11406.25000000 14424.00000000
      56032       0.21531434     0.00759826   2012         106     0.00078919     0.00753600      0   19592.00000000 12822.87500000 19592.00000000
      56033       0.21556972     0.00763718   2012         107     0.00096209     0.00754494      0   13616.00000000  8901.15625000 13616.00000000
      56034       0.21518877     0.00765459   2012         108     0.00111109     0.00753161      0    9680.00000000  6274.00000000  9680.00000000
      56035       0.21338184     0.00754498   2012         109     0.00087193     0.00746836      0   10152.00000000  9428.87500000 10152.00000000
      56036       0.20972541     0.00742959   2012         110     0.00093318     0.00734039      0    9888.00000000  9257.31250000  9888.00000000
      56037       0.21122162     0.00751124   2012         111     0.00108039     0.00739276      0   10720.00000000  7221.03125000 10720.00000000
      56038       0.21969398     0.00787284   2012         112     0.00137408     0.00768929      0    4840.00000000  3915.00000000  4840.00000000
      56039       0.21363263     0.00779118   2012         113     0.00178025     0.00747714      0    2496.00000000  1876.75000000  2496.00000000
      56040       0.21402960     0.00767201   2012         114     0.00134679     0.00749104      0    3768.00000000  3580.62500000  3448.00000000
      56041       0.21666499     0.00773756   2012         115     0.00124998     0.00758327      0    5608.00000000  4005.50000000  5608.00000000
      56042       0.22059743     0.00840144   2012         116     0.00269298     0.00772091      0    2304.00000000  1612.43750000  2304.00000000
      56043       0.23042940     0.00855633   2012         117     0.00232328     0.00806503      0    5096.00000000  1647.84375000  1512.00000000
      56044       0.22652633     0.00880787   2012         118     0.00311911     0.00792842      0    1344.00000000   879.37500000  1344.00000000
      56045       0.21887287     0.00826280   2012         119     0.00251767     0.00766055      0    3312.00000000  1524.43750000  3312.00000000
      56046       0.21881677     0.00787754   2012         120     0.00149948     0.00765859      0    3864.00000000  2488.87500000  3864.00000000
      56047       0.21673272     0.00791644   2012         121     0.00184108     0.00758565      0    3416.00000000  2061.31250000  2408.00000000
      56048       0.21297073     0.00808172   2012         122     0.00253893     0.00745398      0    1384.00000000   836.31250000  1384.00000000
      56049       0.20670666     0.00787203   2012         123     0.00252262     0.00723473      0    1968.00000000  1179.56250000  1968.00000000
      56050       0.21883684     0.00848195   2012         124     0.00296261     0.00765929      0    1416.00000000   701.87500000  1224.00000000
      56051       0.21491934     0.00859399   2012         125     0.00337897     0.00752218      0     832.00000000   449.75000000   672.00000000
      56052       0.20494693     0.00741805   2012         126     0.00153689     0.00717314      0    3672.00000000  2727.75000000  3352.00000000
      56053       0.22920551     0.00874283   2012         127     0.00282590     0.00802219      0    4056.00000000  1079.54687500  3864.00000000
      56054       0.22634760     0.00893154   2012         128     0.00335326     0.00792217      0    3464.00000000   870.51173341  3336.00000000
      56055       0.22511400     0.01262911   2012         129     0.00802435     0.00787899      0     152.00000000    96.18750000   152.00000000
      56056       0.21823101     0.00877712   2012         130     0.00351549     0.00763809      0     832.00000000   445.00000000   832.00000000
      56057       0.22143468     0.00833249   2012         131     0.00248794     0.00775021      0    3112.00000000  1157.89843750  3112.00000000
      56058       0.21425803     0.00799697   2012         132     0.00225836     0.00749903      0    2072.00000000  1216.18750000  2072.00000000
      56059       0.21855169     0.00805228   2012         133     0.00204504     0.00764931      0    2816.00000000  1445.50000000  2688.00000000
      56060       0.21363685     0.00775284   2012         134     0.00166551     0.00747729      0    4624.00000000  2823.78125000  4624.00000000
      56061       0.21822942     0.00795001   2012         135     0.00179289     0.00763803      0    8016.00000000  2431.21875000  8016.00000000
      56062       0.21597756     0.00785868   2012         136     0.00174695     0.00755921      0    4200.00000000  2296.09375000  4200.00000000
      56063       0.22035795     0.00814285   2012         137     0.00212364     0.00771253      0    6000.00000000  1834.28125000  6000.00000000
      56064       0.22074740     0.00821294   2012         138     0.00226460     0.00772616      0    4576.00000000  1553.84375000  4576.00000000
      56065       0.22067939     0.00841749   2012         139     0.00272052     0.00772378      0    5336.00000000  1198.56250000  5336.00000000
      56066       0.21915415     0.00808510   2012         140     0.00207818     0.00767040      0    6464.00000000  2129.50000000  6464.00000000
      56067       0.21676637     0.00823240   2012         141     0.00259814     0.00758682      0    2240.00000000  1007.43750000  2240.00000000
      56068       0.22047711     0.00822507   2012         142     0.00231449     0.00771670      0    4352.00000000  1644.00000000  4352.00000000
      56069       0.21698382     0.00843924   2012         143     0.00299220     0.00759443      0    2728.00000000   853.53125000  2728.00000000
      56071       0.21957781     0.00976112   2012         145     0.00489272     0.00768522      0    1448.00000000   288.51562500  1448.00000000
      56072       0.21028122     0.00968059   2012         146     0.00511268     0.00735984      0    1152.00000000   297.75000000  1152.00000000
      56074       0.22129535     0.00923118   2012         148     0.00408325     0.00774534      0    1728.00000000   535.50000000   960.00000000
      56075       0.21453280     0.00796757   2012         149     0.00216668     0.00750865      0    3384.00000000  1185.68750000  3384.00000000
      56076       0.21286955     0.00815048   2012         150     0.00268680     0.00745043      0    2920.00000000   961.09375000  2920.00000000
      56077       0.21814941     0.00803782   2012         151     0.00204222     0.00763523      0    4944.00000000  1653.50000000  4944.00000000
      56078       0.21716241     0.00849727   2012         152     0.00308871     0.00760068      0    2960.00000000   862.68750000  2960.00000000
      56079       0.21617339     0.00989923   2012         153     0.00518985     0.00756607      0    1408.00000000   294.25000000  1408.00000000
      56080       0.21887728     0.00922956   2012         154     0.00418509     0.00766070      0    2624.00000000   545.15625000  2624.00000000
      56081       0.22494216     0.00863893   2012         155     0.00289132     0.00787298      0    6720.00000000  1021.71875000  6720.00000000
      56082       0.21292679     0.01048269   2012         156     0.00599359     0.00745244      0    1408.00000000   218.62500000  1408.00000000
      56102       0.20712703     0.01280419   2012         176     0.00858071     0.00724945      0    1328.00000000   184.15625000     0.00000000
      56103       0.21906766     0.02468608   2012         177     0.01907737     0.00766737      0     920.00000000   125.78125000   920.00000000
      56104       0.21566025     0.00922957   2012         178     0.00431821     0.00754811      0    3008.00000000   469.87500000  3008.00000000
      56105       0.21812325     0.01039251   2012         179     0.00573280     0.00763431      0    1432.00000000   278.03125000  1432.00000000
      56106       0.22109604     0.00930253   2012         180     0.00419743     0.00773836      0    2952.00000000   525.20312500  2952.00000000
      56107       0.21723122     0.00947072   2012         181     0.00459098     0.00760309      0    1904.00000000   424.37500000  1200.00000000
      56108       0.21468171     0.00852923   2012         182     0.00328134     0.00751386      0    3016.00000000   822.81250000  1928.00000000
      56109       0.21857968     0.00990836   2012         183     0.00511929     0.00765029      0    1288.00000000   442.75000000  1288.00000000
      56110       0.21777018     0.00916094   2012         184     0.00413186     0.00762196      0    1600.00000000   473.20312500  1600.00000000
      56111       0.22040740     0.00868251   2012         185     0.00323943     0.00771426      0    2624.00000000   630.98437500  2624.00000000
      56112       0.21490116     0.00820798   2012         186     0.00267148     0.00752154      0    1816.00000000   826.28125000  1624.00000000
      56113       0.21523785     0.00795840   2012         187     0.00208629     0.00753332      0    4144.00000000  1751.43750000  4144.00000000
      56114       0.21625488     0.00823151   2012         188     0.00263058     0.00756892      0    4272.00000000  1327.43750000  3888.00000000
      56115       0.21484705     0.00798223   2012         189     0.00217713     0.00751965      0    4216.00000000  1816.28125000  4216.00000000
      56116       0.21510049     0.00798217   2012         190     0.00215662     0.00752852      0    3384.00000000  1464.68750000  3256.00000000
      56117       0.21566296     0.00782693   2012         191     0.00168302     0.00754820      0    5808.00000000  2521.06250000  5616.00000000
      56118       0.21223459     0.00757657   2012         192     0.00121301     0.00742821      0    7464.00000000  4291.06250000  7400.00000000
      56119       0.22566963     0.00925066   2012         193     0.00391508     0.00789844      0    2176.00000000   547.62500000  2176.00000000
      56120       0.20424239     0.01513127   2012         194     0.01084245     0.00714848      0      64.00000000    42.00000000     0.00000000
      56123       0.21886158     0.00793115   2012         197     0.00167115     0.00766016      0    4336.00000000  2845.62500000  4336.00000000
      56124       0.22474771     0.00867190   2012         198     0.00296777     0.00786617      0    1664.00000000   845.50000000  1472.00000000
      56125       0.21167783     0.00767582   2012         199     0.00163189     0.00740872      0    5752.00000000  2691.90625000  5752.00000000
      56126       0.20827319     0.01024686   2012         200     0.00585482     0.00728956      0    1528.00000000   250.68750000  1528.00000000
      56128       0.22365075     0.00857461   2012         202     0.00284552     0.00782778      0    2088.00000000   853.09375000  2088.00000000
      56129       0.20394732     0.01004063   2012         203     0.00574083     0.00713816      0     312.00000000   126.75000000   312.00000000
      56130       0.21132631     0.00748161   2012         204     0.00091531     0.00739642      0    9800.00000000  9316.68750000  9800.00000000
      56131       0.21732989     0.00790692   2012         205     0.00175501     0.00760655      0    2480.00000000  2363.75000000  2480.00000000
      56132       0.21434097     0.00754653   2012         206     0.00066604     0.00750193      0   18248.00000000 17257.93750000 18248.00000000
      56133       0.21117254     0.00744044   2012         207     0.00069589     0.00739104      0   11704.00000000 11048.50000000 11704.00000000
      56135       0.21735630     0.00778216   2012         209     0.00133305     0.00760747      0   11040.00000000  4494.09375000 11040.00000000
      56136       0.21222237     0.00748921   2012         210     0.00077825     0.00742778      0   10200.00000000  9914.31250000 10200.00000000
      56137       0.21339583     0.00771477   2012         211     0.00157101     0.00746885      0    2744.00000000  2140.37500000  2744.00000000
      56139       0.22138889     0.00803023   2012         213     0.00171380     0.00774861      0    2400.00000000  2110.50000000  2400.00000000
      56140       0.21758980     0.00778395   2012         214     0.00130889     0.00761564      0    2112.00000000  2104.00000000  2112.00000000
      56141       0.21652473     0.00773763   2012         215     0.00126976     0.00757837      0    9424.00000000  3545.62500000  2512.00000000
      56142       0.21319762     0.00754259   2012         216     0.00089448     0.00746192      0    7272.00000000  6871.81250000  6240.00000000
      56143       0.21368327     0.00757971   2012         217     0.00100164     0.00747891      0    6384.00000000  5907.18750000  6384.00000000
      56144       0.21351274     0.00755798   2012         218     0.00091915     0.00747295      0    7408.00000000  6751.71875000  3992.00000000
      56145       0.21212540     0.00757784   2012         219     0.00123356     0.00742439      0    3952.00000000  3013.18750000  2488.00000000
      56146       0.21429707     0.00772885   2012         220     0.00151645     0.00750040      0    3056.00000000  2748.37500000  2848.00000000
      56147       0.21492416     0.00769460   2012         221     0.00131625     0.00752235      0    4104.00000000  3199.75000000  4104.00000000
      56148       0.21269771     0.00755027   2012         222     0.00102428     0.00744442      0    5296.00000000  4705.37500000  2392.00000000
      56149       0.21438348     0.00822529   2012         223     0.00273949     0.00750342      0    1344.00000000  1270.50000000  1344.00000000
      56150       0.21107489     0.00793651   2012         224     0.00235790     0.00738762      0    1024.00000000   980.50000000  1024.00000000
      56151       0.20000934     0.00730145   2012         225     0.00168717     0.00700033      0    3960.00000000  2067.37500000  2856.00000000
      56152       0.21702286     0.00831277   2012         226     0.00274575     0.00759580      0    1232.00000000  1113.37500000  1232.00000000
      56153       0.21115937     0.00789675   2012         227     0.00226158     0.00739058      0    1408.00000000  1295.00000000  1408.00000000
      56154       0.21937040     0.00834599   2012         228     0.00265996     0.00767796      0    1216.00000000  1017.75000000     0.00000000
      56155       0.21271271     0.00757578   2012         229     0.00113973     0.00744495      0    5416.00000000  4651.33593750  5416.00000000
      56158       0.23341166     0.01161283   2012         232     0.00671008     0.00816941      0    1536.00000000   306.00000000  1536.00000000
      56159       0.22607765     0.00891074   2012         233     0.00333136     0.00791272      0    4360.00000000   910.10937500  4360.00000000
      56160       0.21879822     0.00812113   2012         234     0.00219794     0.00765794      0    4456.00000000  1326.45312500  4264.00000000
      56161       0.22342183     0.00906338   2012         235     0.00372533     0.00781976      0    1224.00000000   446.50000000  1224.00000000
      56162       0.21730543     0.00784097   2012         236     0.00154992     0.00760569      0    7160.00000000  3170.45312500  7160.00000000
      56163       0.22488737     0.00818422   2012         237     0.00182300     0.00787106      0   11456.00000000  2730.28125000 11136.00000000
      56164       0.22193207     0.00815511   2012         238     0.00201944     0.00776762      0    7704.00000000  1830.87500000  7704.00000000
      56165       0.21275565     0.00753769   2012         239     0.00095060     0.00744645      0   11056.00000000  7145.37500000 11056.00000000
      56166       0.21176893     0.00748823   2012         240     0.00086698     0.00741191      0   13200.00000000  8762.59375000 13200.00000000
      56167       0.21793816     0.00778403   2012         241     0.00126139     0.00762784      0   16344.00000000  4755.23047614 11368.00000000
      56168       0.21828266     0.00777612   2012         242     0.00117818     0.00763989      0   16272.00000000  5324.98437500 16272.00000000
      56169       0.21457214     0.00759807   2012         243     0.00093767     0.00751003      0   20856.00000000  8486.64355564 18592.00000000
      56170       0.21601294     0.00776027   2012         244     0.00142248     0.00756045      0   12984.00000000  4145.35937500  7776.00000000
      56171       0.21847489     0.00809189   2012         245     0.00215222     0.00764662      0    7632.00000000  2092.45312500  3744.00000000
      56172       0.21887573     0.00777464   2012         246     0.00107841     0.00766065      0   12816.00000000  7048.83788109 12816.00000000
      56173       0.21388443     0.00776817   2012         247     0.00168685     0.00748596      0    7232.00000000  2496.51562071  7232.00000000
      56174       0.21747673     0.00778483   2012         248     0.00132741     0.00761169      0    9576.00000000  3426.12500000  9576.00000000
      56175       0.21475414     0.00777667   2012         249     0.00162202     0.00751640      0    8888.00000000  2765.93750000  8888.00000000
      56176       0.21699820     0.00777572   2012         250     0.00135524     0.00759494      0    9496.00000000  3605.12500000  9496.00000000
      56177       0.22273089     0.00784786   2012         251     0.00073525     0.00779558      0   33848.00000000 25772.31250000  1768.00000000
      56178       0.21676919     0.00767685   2012         252     0.00095252     0.00758692      0   21576.00000000 12510.64842844  4032.00000000
      56179       0.21770032     0.00772258   2012         253     0.00102234     0.00761951      0   15128.00000000  7406.90625000 10248.00000000
      56180       0.21550306     0.00765369   2012         254     0.00105632     0.00754261      0   11336.00000000  6953.54687500 11336.00000000
      56181       0.21468111     0.00785038   2012         255     0.00184870     0.00751384      0    5696.00000000  2169.18750000  5696.00000000
      56182       0.22260788     0.00835410   2012         256     0.00245080     0.00779128      0    6176.00000000  1523.96875000  6176.00000000
      56183       0.21412321     0.00772451   2012         257     0.00152172     0.00749431      0   10232.00000000  3282.28125000 10232.00000000
      56184       0.22317066     0.00812984   2012         258     0.00183297     0.00781097      0   10448.00000000  2387.44531250 10448.00000000
      56185       0.21485212     0.00797575   2012         259     0.00216096     0.00751982      0    8624.00000000  2094.50000000  8624.00000000
      56186       0.22054594     0.00790953   2012         260     0.00140253     0.00771911      0    6600.00000000  4035.75000000  6600.00000000
      56187       0.20928921     0.00741116   2012         261     0.00091545     0.00732512      0   13864.00000000  6416.29687500  3648.00000000
      56188       0.21162440     0.00751543   2012         262     0.00103487     0.00740685      0    5808.00000000  3816.25000000   320.00000000
      56190       0.21095145     0.00767413   2012         264     0.00170133     0.00738330      0    3056.00000000  2763.93750000  3056.00000000
      56191       0.22242777     0.00804915   2012         265     0.00166280     0.00778497      0    9024.00000000  3407.50000000  9024.00000000
      56193       0.21019405     0.00794117   2012         267     0.00243086     0.00735679      0    1928.00000000  1325.37500000  1928.00000000
      56194       0.21325655     0.00906218   2012         268     0.00417827     0.00746398      0    3464.00000000   504.72167397  3464.00000000
      56198       0.22172499     0.01048763   2012         272     0.00573542     0.00776037      0     544.00000000   212.50000000   544.00000000
      56199       0.22430637     0.00970843   2012         273     0.00464339     0.00785072      0    1408.00000000   547.50000000  1408.00000000
      56200       0.21639755     0.00779419   2012         274     0.00149584     0.00757391      0    6408.00000000  3570.81250000  6408.00000000
      56201       0.21362389     0.00821111   2012         275     0.00275935     0.00747684      0    2240.00000000  1167.87500000  2240.00000000
      56202       0.21945270     0.00803660   2012         276     0.00192248     0.00768084      0    3392.00000000  2182.00000000  2368.00000000
      56203       0.21721391     0.00774959   2012         277     0.00122176     0.00760249      0    6256.00000000  5390.03125000   920.00000000
      56204       0.21664943     0.00873697   2012         278     0.00352857     0.00758273      0    1520.00000000   803.31250000  1520.00000000
      56205       0.21674503     0.00774090   2012         279     0.00125238     0.00758608      0   11744.00000000  6816.87500000 11744.00000000
      56206       0.21705358     0.00802543   2012         280     0.00210363     0.00759688      0    5120.00000000  2078.18750000  5120.00000000
      56209       0.21727675     0.00807452   2012         283     0.00220663     0.00760469      0    1920.00000000  1734.00000000  1920.00000000
      56210       0.22424936     0.00847358   2012         284     0.00259641     0.00784873      0    5640.00000000  1924.41206932  5640.00000000
      56211       0.21689259     0.00806854   2012         285     0.00222271     0.00759124      0    6256.00000000  1543.49218750  6256.00000000
      56212       0.21321659     0.00935322   2012         286     0.00458414     0.00746258      0    2376.00000000   398.20312500  1992.00000000
      56213       0.21193043     0.00889802   2012         287     0.00399571     0.00741757      0    3248.00000000   551.78125000  2864.00000000
      56214       0.21642393     0.00805516   2012         288     0.00222761     0.00757484      0    5712.00000000  1984.06250000  5712.00000000
      56215       0.24263341     0.01498950   2012         289     0.01004215     0.00849217      0     856.00000000   108.67187500   856.00000000
      56216       0.21463501     0.00777823   2012         290     0.00163965     0.00751223      0    6072.00000000  3498.53125000  6072.00000000
      56217       0.21874388     0.00813824   2012         291     0.00224369     0.00765604      0    5024.00000000  1910.34375000  5024.00000000
      56218       0.21574379     0.00771036   2012         292     0.00126778     0.00755103      0    7328.00000000  5179.37500000  7328.00000000
      56219       0.21445459     0.00769640   2012         293     0.00138351     0.00750591      0    8336.00000000  4787.37500000  7424.00000000
      56220       0.21371556     0.00790068   2012         294     0.00206792     0.00748004      0    5280.00000000  2298.71875000  5280.00000000
      56221       0.20708002     0.00742057   2012         295     0.00129424     0.00724780      0    5632.00000000  4373.25000000  5632.00000000
      56222       0.20926715     0.00746160   2012         296     0.00115818     0.00732435      0   12056.00000000  6799.03125000 12056.00000000
      56223       0.21387294     0.00763038   2012         297     0.00120291     0.00748555      0    8440.00000000  5703.78125000  8440.00000000
      56224       0.21898134     0.00786553   2012         298     0.00143704     0.00766435      0   10960.00000000  5572.56250000  2288.00000000
      56225       0.21736683     0.00771663   2012         299     0.00104974     0.00760784      0   14720.00000000  7616.50000000 13464.00000000
      56226       0.21948207     0.00795228   2012         300     0.00167164     0.00768187      0    6648.00000000  3060.25000000  6648.00000000
      56227       0.22152018     0.01177136   2012         301     0.00720110     0.00775321      0     192.00000000    93.75000000   192.00000000
      56228       0.21715090     0.00790238   2012         302     0.00175942     0.00760028      0    6472.00000000  2688.15625000  6472.00000000
      56229       0.21563650     0.01027596   2012         303     0.00566976     0.00754728      0     960.00000000   311.25000000   960.00000000
      56230       0.21966640     0.00795411   2012         304     0.00165772     0.00768832      0   10608.00000000  4488.96875000 10608.00000000
      56231       0.22027476     0.00790413   2012         305     0.00141684     0.00770962      0   13488.00000000  4747.15625000 13488.00000000
      56232       0.21832470     0.00822033   2012         306     0.00246374     0.00764136      0    4432.00000000  1552.75000000  4432.00000000
      56233       0.21731615     0.00823580   2012         307     0.00256789     0.00760607      0    2120.00000000  1118.43750000  2120.00000000
      56234       0.22596425     0.00869130   2012         308     0.00293025     0.00790875      0    3136.00000000  1143.37500000  3136.00000000
      56235       0.20621731     0.00783384   2012         309     0.00247604     0.00721761      0    1472.00000000  1215.00000000  1472.00000000
      56237       0.20747873     0.00746869   2012         311     0.00141944     0.00726176      0    4496.00000000  3521.81250000  4496.00000000
      56238       0.20510845     0.00760439   2012         312     0.00203929     0.00717880      0    2568.00000000  1350.37500000  2568.00000000
      56239       0.21703226     0.00782461   2012         313     0.00152606     0.00759613      0   12288.00000000  4750.85937500  4896.00000000
      56240       0.21633644     0.00774130   2012         314     0.00130992     0.00757178      0   16416.00000000  7347.59375000  5400.00000000
      56241       0.21376465     0.00817914   2012         315     0.00268681     0.00748176      0    1816.00000000   805.09375000     0.00000000
      56243       0.21268196     0.00769625   2012         317     0.00158924     0.00744387      0   10320.00000000  4031.93750000  3480.00000000
      56244       0.20609939     0.00775763   2012         318     0.00232051     0.00721348      0    1968.00000000  1968.00000000     0.00000000
      56245       0.21394156     0.00763142   2012         319     0.00119738     0.00748795      0    9944.00000000  6910.03125000  5064.00000000
      56246       0.20976397     0.00744448   2012         320     0.00100204     0.00734174      0    7520.00000000  7056.12500000  7520.00000000
      56247       0.21518839     0.00765805   2012         321     0.00112676     0.00753159      0   13144.00000000  9284.90625000  9184.00000000
      56249       0.21129457     0.00849934   2012         323     0.00340573     0.00739531      0    1408.00000000   408.50000000  1408.00000000
      56252       0.21726186     0.00787808   2012         326     0.00167424     0.00760417      0    5744.00000000  3358.65625000  5744.00000000
      56253       0.21361073     0.00841497   2012         327     0.00313990     0.00747638      0    3920.00000000  1240.31250000     0.00000000
      56254       0.21389503     0.00786108   2012         328     0.00194977     0.00748633      0    5912.00000000  2288.89839435  3088.00000000
      56255       0.21311039     0.00760831   2012         329     0.00121998     0.00745886      0   14696.00000000  7112.04296541 10736.00000000
      56256       0.21232897     0.00771360   2012         330     0.00168042     0.00743151      0    5192.00000000  3016.68750000  5192.00000000
